Evaporator Area,Condenser Area,Compressor Design Flow,Capacity,Outside Air Temperature,Success,Annual Operating Cost,Annualized Capital Cost,Annualized Capital Compressor Cost,Annualized Capital Evaporator Cost,Annualized Capital Condenser Cost,Total Annualized Cost,Total Equp Cost,Experimental Op Cost
30,80,15,160,34,FALSE,0,0,0,0,0,0,0,
30,80,30,160,34,FALSE,0,0,0,0,0,0,0,
30,80,45,160,34,FALSE,0,0,0,0,0,0,0,
30,80,60,160,34,FALSE,0,0,0,0,0,0,0,
30,80,75,160,34,FALSE,0,0,0,0,0,0,0,
30,80,90,160,34,FALSE,0,0,0,0,0,0,0,
30,80,105,160,34,FALSE,0,0,0,0,0,0,0,
30,80,120,160,34,FALSE,0,0,0,0,0,0,0,
30,80,135,160,34,FALSE,0,0,0,0,0,0,0,
30,80,150,160,34,FALSE,0,0,0,0,0,0,0,
30,75,15,160,34,FALSE,0,0,0,0,0,0,0,
30,75,30,160,34,FALSE,0,0,0,0,0,0,0,
30,75,45,160,34,FALSE,0,0,0,0,0,0,0,
30,75,60,160,34,FALSE,0,0,0,0,0,0,0,
30,75,75,160,34,FALSE,0,0,0,0,0,0,0,
30,75,90,160,34,FALSE,0,0,0,0,0,0,0,
30,75,105,160,34,FALSE,0,0,0,0,0,0,0,
30,75,120,160,34,FALSE,0,0,0,0,0,0,0,
30,75,135,160,34,FALSE,0,0,0,0,0,0,0,
30,75,150,160,34,FALSE,0,0,0,0,0,0,0,
30,70,15,160,34,FALSE,0,0,0,0,0,0,0,
30,70,30,160,34,FALSE,0,0,0,0,0,0,0,
30,70,45,160,34,FALSE,0,0,0,0,0,0,0,
30,70,60,160,34,FALSE,0,0,0,0,0,0,0,
30,70,75,160,34,FALSE,0,0,0,0,0,0,0,
30,70,90,160,34,FALSE,0,0,0,0,0,0,0,
30,70,105,160,34,FALSE,0,0,0,0,0,0,0,
30,70,120,160,34,FALSE,0,0,0,0,0,0,0,
30,70,135,160,34,FALSE,0,0,0,0,0,0,0,
30,70,150,160,34,FALSE,0,0,0,0,0,0,0,
30,65,15,160,34,FALSE,0,0,0,0,0,0,0,
30,65,30,160,34,FALSE,0,0,0,0,0,0,0,
30,65,45,160,34,FALSE,0,0,0,0,0,0,0,
30,65,60,160,34,FALSE,0,0,0,0,0,0,0,
30,65,75,160,34,FALSE,0,0,0,0,0,0,0,
30,65,90,160,34,FALSE,0,0,0,0,0,0,0,
30,65,105,160,34,FALSE,0,0,0,0,0,0,0,
30,65,120,160,34,FALSE,0,0,0,0,0,0,0,
30,65,135,160,34,FALSE,0,0,0,0,0,0,0,
30,65,150,160,34,FALSE,0,0,0,0,0,0,0,
30,60,15,160,34,FALSE,0,0,0,0,0,0,0,
30,60,30,160,34,FALSE,0,0,0,0,0,0,0,
30,60,45,160,34,FALSE,0,0,0,0,0,0,0,
30,60,60,160,34,FALSE,0,0,0,0,0,0,0,
30,60,75,160,34,FALSE,0,0,0,0,0,0,0,
30,60,90,160,34,FALSE,0,0,0,0,0,0,0,
30,60,105,160,34,FALSE,0,0,0,0,0,0,0,
30,60,120,160,34,FALSE,0,0,0,0,0,0,0,
30,60,135,160,34,FALSE,0,0,0,0,0,0,0,
30,60,150,160,34,FALSE,0,0,0,0,0,0,0,
30,55,15,160,34,FALSE,0,0,0,0,0,0,0,
30,55,30,160,34,FALSE,0,0,0,0,0,0,0,
30,55,45,160,34,FALSE,0,0,0,0,0,0,0,
30,55,60,160,34,FALSE,0,0,0,0,0,0,0,
30,55,75,160,34,FALSE,0,0,0,0,0,0,0,
30,55,90,160,34,FALSE,0,0,0,0,0,0,0,
30,55,105,160,34,FALSE,0,0,0,0,0,0,0,
30,55,120,160,34,FALSE,0,0,0,0,0,0,0,
30,55,135,160,34,FALSE,0,0,0,0,0,0,0,
30,55,150,160,34,FALSE,0,0,0,0,0,0,0,
30,50,15,160,34,FALSE,0,0,0,0,0,0,0,
30,50,30,160,34,FALSE,0,0,0,0,0,0,0,
30,50,45,160,34,FALSE,0,0,0,0,0,0,0,
30,50,60,160,34,FALSE,0,0,0,0,0,0,0,
30,50,75,160,34,FALSE,0,0,0,0,0,0,0,
30,50,90,160,34,FALSE,0,0,0,0,0,0,0,
30,50,105,160,34,FALSE,0,0,0,0,0,0,0,
30,50,120,160,34,FALSE,0,0,0,0,0,0,0,
30,50,135,160,34,FALSE,0,0,0,0,0,0,0,
30,50,150,160,34,FALSE,0,0,0,0,0,0,0,
30,45,15,160,34,FALSE,0,0,0,0,0,0,0,
30,45,30,160,34,FALSE,0,0,0,0,0,0,0,
30,45,45,160,34,FALSE,0,0,0,0,0,0,0,
30,45,60,160,34,FALSE,0,0,0,0,0,0,0,
30,45,75,160,34,FALSE,0,0,0,0,0,0,0,
30,45,90,160,34,FALSE,0,0,0,0,0,0,0,
30,45,105,160,34,FALSE,0,0,0,0,0,0,0,
30,45,120,160,34,FALSE,0,0,0,0,0,0,0,
30,45,135,160,34,FALSE,0,0,0,0,0,0,0,
30,45,150,160,34,FALSE,0,0,0,0,0,0,0,
30,40,15,160,34,FALSE,0,0,0,0,0,0,0,
30,40,30,160,34,FALSE,0,0,0,0,0,0,0,
30,40,45,160,34,FALSE,0,0,0,0,0,0,0,
30,40,60,160,34,FALSE,0,0,0,0,0,0,0,
30,40,75,160,34,FALSE,0,0,0,0,0,0,0,
30,40,90,160,34,FALSE,0,0,0,0,0,0,0,
30,40,105,160,34,FALSE,0,0,0,0,0,0,0,
30,40,120,160,34,FALSE,0,0,0,0,0,0,0,
30,40,135,160,34,FALSE,0,0,0,0,0,0,0,
30,40,150,160,34,FALSE,0,0,0,0,0,0,0,
30,35,15,160,34,FALSE,0,0,0,0,0,0,0,
30,35,30,160,34,FALSE,0,0,0,0,0,0,0,
30,35,45,160,34,FALSE,0,0,0,0,0,0,0,
30,35,60,160,34,FALSE,0,0,0,0,0,0,0,
30,35,75,160,34,FALSE,0,0,0,0,0,0,0,
30,35,90,160,34,FALSE,0,0,0,0,0,0,0,
30,35,105,160,34,FALSE,0,0,0,0,0,0,0,
30,35,120,160,34,FALSE,0,0,0,0,0,0,0,
30,35,135,160,34,FALSE,0,0,0,0,0,0,0,
30,35,150,160,34,FALSE,0,0,0,0,0,0,0,
30,30,15,160,34,FALSE,0,0,0,0,0,0,0,
30,30,30,160,34,FALSE,0,0,0,0,0,0,0,
30,30,45,160,34,FALSE,0,0,0,0,0,0,0,
30,30,60,160,34,FALSE,0,0,0,0,0,0,0,
30,30,75,160,34,FALSE,0,0,0,0,0,0,0,
30,30,90,160,34,FALSE,0,0,0,0,0,0,0,
30,30,105,160,34,FALSE,0,0,0,0,0,0,0,
30,30,120,160,34,FALSE,0,0,0,0,0,0,0,
30,30,135,160,34,FALSE,0,0,0,0,0,0,0,
30,30,150,160,34,FALSE,0,0,0,0,0,0,0,
30,25,15,160,34,FALSE,0,0,0,0,0,0,0,
30,25,30,160,34,FALSE,0,0,0,0,0,0,0,
30,25,45,160,34,FALSE,0,0,0,0,0,0,0,
30,25,60,160,34,FALSE,0,0,0,0,0,0,0,
30,25,75,160,34,FALSE,0,0,0,0,0,0,0,
30,25,90,160,34,FALSE,0,0,0,0,0,0,0,
30,25,105,160,34,FALSE,0,0,0,0,0,0,0,
30,25,120,160,34,FALSE,0,0,0,0,0,0,0,
30,25,135,160,34,FALSE,0,0,0,0,0,0,0,
30,25,150,160,34,FALSE,0,0,0,0,0,0,0,
30,20,15,160,34,FALSE,0,0,0,0,0,0,0,
30,20,30,160,34,FALSE,0,0,0,0,0,0,0,
30,20,45,160,34,FALSE,0,0,0,0,0,0,0,
30,20,60,160,34,FALSE,0,0,0,0,0,0,0,
30,20,75,160,34,FALSE,0,0,0,0,0,0,0,
30,20,90,160,34,FALSE,0,0,0,0,0,0,0,
30,20,105,160,34,FALSE,0,0,0,0,0,0,0,
30,20,120,160,34,FALSE,0,0,0,0,0,0,0,
30,20,135,160,34,FALSE,0,0,0,0,0,0,0,
30,20,150,160,34,FALSE,0,0,0,0,0,0,0,
20,85,15,160,34,FALSE,0,0,0,0,0,0,0,
20,85,30,160,34,FALSE,0,0,0,0,0,0,0,
20,85,45,160,34,FALSE,0,0,0,0,0,0,0,
20,85,60,160,34,FALSE,0,0,0,0,0,0,0,
20,85,75,160,34,FALSE,0,0,0,0,0,0,0,
20,85,90,160,34,FALSE,0,0,0,0,0,0,0,
20,85,105,160,34,FALSE,0,0,0,0,0,0,0,
20,85,120,160,34,FALSE,0,0,0,0,0,0,0,
20,85,135,160,34,FALSE,0,0,0,0,0,0,0,
20,85,150,160,34,FALSE,0,0,0,0,0,0,0,
20,80,15,160,34,FALSE,0,0,0,0,0,0,0,
20,80,30,160,34,FALSE,0,0,0,0,0,0,0,
20,80,45,160,34,FALSE,0,0,0,0,0,0,0,
20,80,60,160,34,FALSE,0,0,0,0,0,0,0,
20,80,75,160,34,FALSE,0,0,0,0,0,0,0,
20,80,90,160,34,FALSE,0,0,0,0,0,0,0,
20,80,105,160,34,FALSE,0,0,0,0,0,0,0,
20,80,120,160,34,FALSE,0,0,0,0,0,0,0,
20,80,135,160,34,FALSE,0,0,0,0,0,0,0,
20,80,150,160,34,FALSE,0,0,0,0,0,0,0,
20,75,15,160,34,FALSE,0,0,0,0,0,0,0,
20,75,30,160,34,FALSE,0,0,0,0,0,0,0,
20,75,45,160,34,FALSE,0,0,0,0,0,0,0,
20,75,60,160,34,FALSE,0,0,0,0,0,0,0,
20,75,75,160,34,FALSE,0,0,0,0,0,0,0,
20,75,90,160,34,FALSE,0,0,0,0,0,0,0,
20,75,105,160,34,FALSE,0,0,0,0,0,0,0,
20,75,120,160,34,FALSE,0,0,0,0,0,0,0,
20,75,135,160,34,FALSE,0,0,0,0,0,0,0,
20,75,150,160,34,FALSE,0,0,0,0,0,0,0,
20,70,15,160,34,FALSE,0,0,0,0,0,0,0,
20,70,30,160,34,FALSE,0,0,0,0,0,0,0,
20,70,45,160,34,FALSE,0,0,0,0,0,0,0,
20,70,60,160,34,FALSE,0,0,0,0,0,0,0,
20,70,75,160,34,FALSE,0,0,0,0,0,0,0,
20,70,90,160,34,FALSE,0,0,0,0,0,0,0,
20,70,105,160,34,FALSE,0,0,0,0,0,0,0,
20,70,120,160,34,FALSE,0,0,0,0,0,0,0,
20,70,135,160,34,FALSE,0,0,0,0,0,0,0,
20,70,150,160,34,FALSE,0,0,0,0,0,0,0,
20,65,15,160,34,FALSE,0,0,0,0,0,0,0,
20,65,30,160,34,FALSE,0,0,0,0,0,0,0,
20,65,45,160,34,FALSE,0,0,0,0,0,0,0,
20,65,60,160,34,FALSE,0,0,0,0,0,0,0,
20,65,75,160,34,FALSE,0,0,0,0,0,0,0,
20,65,90,160,34,FALSE,0,0,0,0,0,0,0,
20,65,105,160,34,FALSE,0,0,0,0,0,0,0,
20,65,120,160,34,FALSE,0,0,0,0,0,0,0,
20,65,135,160,34,FALSE,0,0,0,0,0,0,0,
20,65,150,160,34,FALSE,0,0,0,0,0,0,0,
20,60,15,160,34,FALSE,0,0,0,0,0,0,0,
20,60,30,160,34,FALSE,0,0,0,0,0,0,0,
20,60,45,160,34,FALSE,0,0,0,0,0,0,0,
20,60,60,160,34,FALSE,0,0,0,0,0,0,0,
20,60,75,160,34,FALSE,0,0,0,0,0,0,0,
20,60,90,160,34,FALSE,0,0,0,0,0,0,0,
20,60,105,160,34,FALSE,0,0,0,0,0,0,0,
20,60,120,160,34,FALSE,0,0,0,0,0,0,0,
20,60,135,160,34,FALSE,0,0,0,0,0,0,0,
20,60,150,160,34,FALSE,0,0,0,0,0,0,0,
20,55,15,160,34,FALSE,0,0,0,0,0,0,0,
20,55,30,160,34,FALSE,0,0,0,0,0,0,0,
20,55,45,160,34,FALSE,0,0,0,0,0,0,0,
20,55,60,160,34,FALSE,0,0,0,0,0,0,0,
20,55,75,160,34,FALSE,0,0,0,0,0,0,0,
20,55,90,160,34,FALSE,0,0,0,0,0,0,0,
20,55,105,160,34,FALSE,0,0,0,0,0,0,0,
20,55,120,160,34,FALSE,0,0,0,0,0,0,0,
20,55,135,160,34,FALSE,0,0,0,0,0,0,0,
20,55,150,160,34,FALSE,0,0,0,0,0,0,0,
20,50,15,160,34,FALSE,0,0,0,0,0,0,0,
20,50,30,160,34,FALSE,0,0,0,0,0,0,0,
20,50,45,160,34,FALSE,0,0,0,0,0,0,0,
20,50,60,160,34,FALSE,0,0,0,0,0,0,0,
20,50,75,160,34,FALSE,0,0,0,0,0,0,0,
20,50,90,160,34,FALSE,0,0,0,0,0,0,0,
20,50,105,160,34,FALSE,0,0,0,0,0,0,0,
20,50,120,160,34,FALSE,0,0,0,0,0,0,0,
20,50,135,160,34,FALSE,0,0,0,0,0,0,0,
20,50,150,160,34,FALSE,0,0,0,0,0,0,0,
20,45,15,160,34,FALSE,0,0,0,0,0,0,0,
20,45,30,160,34,FALSE,0,0,0,0,0,0,0,
20,45,45,160,34,FALSE,0,0,0,0,0,0,0,
20,45,60,160,34,FALSE,0,0,0,0,0,0,0,
20,45,75,160,34,FALSE,0,0,0,0,0,0,0,
20,45,90,160,34,FALSE,0,0,0,0,0,0,0,
20,45,105,160,34,FALSE,0,0,0,0,0,0,0,
20,45,120,160,34,FALSE,0,0,0,0,0,0,0,
